block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
132,13.200,174.0,21.0,155.3,25.0,148.0,24.0,148.0,24.0,138.0,23.0,136.7,23.3,152.0,17.0,153.3,16.7,322894.594,6256707.357,-44.204,24.855,nan,nan,nan,nan
133,13.300,174.0,24.0,174.7,22.7,148.0,24.0,148.0,24.0,128.0,24.0,134.0,23.7,156.0,17.0,154.0,17.0,322934.899,6256641.496,-12.403,27.070,nan,nan,nan,nan
134,13.400,174.0,24.0,174.0,23.0,148.0,24.0,148.0,24.0,132.0,25.0,132.7,24.0,154.0,20.0,154.0,18.0,322933.306,6256644.014,-13.886,26.814,nan,nan,nan,nan
135,13.500,172.0,26.0,173.3,24.7,148.0,24.0,148.0,24.0,132.0,25.0,130.7,24.7,154.0,17.0,154.7,18.0,322930.803,6256648.096,-16.214,26.312,nan,nan,nan,nan
136,13.600,172.0,24.0,172.7,24.7,148.0,24.0,148.0,24.0,132.0,25.0,132.0,25.0,156.0,17.0,154.7,18.0,322930.932,6256648.462,-16.354,26.528,nan,nan,nan,nan
137,13.700,172.0,24.0,172.0,24.7,148.0,24.0,148.0,24.0,142.0,25.0,135.3,25.0,156.0,16.0,155.3,16.7,322932.177,6256647.801,-15.514,27.023,nan,nan,nan,nan
138,13.800,172.0,24.0,172.0,24.0,150.0,23.0,148.7,23.7,126.0,25.0,133.3,25.0,-142.0,10.0,56.7,14.3,322953.444,6256628.742,-1.346,21.440,nan,nan,nan,nan
139,13.900,172.0,25.0,172.0,24.3,152.0,24.0,150.0,23.7,130.0,25.0,132.7,25.0,-140.0,10.0,-42.0,12.0,322948.247,6256618.380,-2.928,27.294,nan,nan,nan,nan
140,14.000,-134.0,10.0,70.0,19.7,-160.0,10.0,47.3,19.0,128.0,27.0,128.0,25.7,-140.0,10.0,-140.7,10.0,322971.249,6256637.763,2.212,21.518,17.182,61.054,9.825,62.352
141,14.100,-134.0,10.0,-32.0,15.0,144.0,28.0,45.3,20.7,136.0,27.0,131.3,26.3,-140.0,10.0,-140.0,10.0,322968.425,6256630.824,0.218,20.563,18.187,53.537,14.511,56.473
142,14.200,-134.0,12.0,-134.0,10.7,-158.0,10.0,-58.0,16.0,140.0,27.0,134.7,27.0,-140.0,10.0,-140.0,10.0,322944.917,6256625.492,-0.215,25.842,nan,nan,nan,nan
143,14.300,-132.0,12.0,-133.3,11.3,150.0,27.0,45.3,21.7,-168.0,10.0,36.0,21.3,158.0,19.0,-40.7,13.0,322939.377,6256594.447,-4.399,20.085,nan,nan,nan,nan
144,14.400,-134.0,10.0,-133.3,11.3,148.0,26.0,46.7,21.0,136.0,25.0,36.0,20.7,156.0,19.0,58.0,16.0,322966.064,6256626.366,6.200,18.557,21.025,48.963,20.011,52.803
145,14.500,172.0,28.0,-31.3,16.7,150.0,23.0,149.3,25.3,138.0,25.0,35.3,20.0,156.0,18.0,156.7,18.7,322946.653,6256604.396,-8.117,21.052,nan,nan,nan,nan
146,14.600,172.0,28.0,70.0,22.0,152.0,26.0,150.0,25.0,138.0,25.0,137.3,25.0,152.0,17.0,154.7,18.0,322927.597,6256640.930,-16.674,24.233,nan,nan,nan,nan
147,14.700,-130.0,10.0,71.3,22.0,-164.0,10.0,46.0,19.7,142.0,25.0,139.3,25.0,-142.0,10.0,55.3,15.0,322985.881,6256638.893,14.361,15.236,34.239,69.641,15.242,77.045
148,14.800,-132.0,12.0,-30.0,16.7,-158.0,10.0,-56.7,15.3,138.0,27.0,139.3,25.7,158.0,19.0,56.0,15.3,322958.961,6256620.090,2.407,25.321,23.553,40.831,28.600,43.582
149,14.900,-132.0,13.0,-131.3,11.7,140.0,30.0,-60.7,16.7,-164.0,10.0,38.7,20.7,160.0,19.0,58.7,16.0,322933.296,6256605.592,0.331,17.574,43.472,31.466,57.733,15.301
150,15.000,176.0,24.0,-29.3,16.3,150.0,29.0,44.0,23.0,136.0,27.0,36.7,21.3,160.0,20.0,159.3,19.3,322952.226,6256598.142,-4.594,22.634,nan,nan,nan,nan
151,15.100,174.0,27.0,72.7,21.3,154.0,26.0,148.0,28.3,128.0,27.0,33.3,21.3,162.0,21.0,160.7,20.0,322932.636,6256614.518,-12.828,20.293,nan,nan,nan,nan
152,15.200,-130.0,11.0,73.3,20.7,-158.0,10.0,48.7,21.7,144.0,27.0,136.0,27.0,162.0,20.0,161.3,20.3,322953.349,6256622.518,0.845,31.317,20.773,42.562,31.726,39.285
153,15.300,-130.0,10.0,-28.7,16.0,150.0,25.0,48.7,20.3,132.0,27.0,134.7,27.0,162.0,18.0,162.0,19.7,322960.147,6256613.643,1.309,29.530,30.013,34.736,32.267,42.965
154,15.400,-134.0,10.0,-131.3,10.3,152.0,25.0,48.0,20.0,142.0,26.0,139.3,26.7,162.0,20.0,162.0,19.3,322951.900,6256617.947,2.772,30.326,25.605,38.050,35.513,36.254
155,15.500,-130.0,10.0,-131.3,10.0,154.0,26.0,152.0,25.3,-168.0,10.0,35.3,21.0,162.0,20.0,162.0,19.3,322934.132,6256606.570,-6.178,17.934,nan,nan,nan,nan
156,15.600,174.0,24.0,-30.0,14.7,156.0,25.0,154.0,25.3,144.0,26.0,39.3,20.7,162.0,20.0,162.0,20.0,322945.022,6256608.283,-8.685,20.603,nan,nan,nan,nan
157,15.700,176.0,25.0,73.3,19.7,154.0,26.0,154.7,25.7,140.0,28.0,38.7,21.3,162.0,20.0,162.0,20.0,322932.171,6256616.837,-12.665,18.788,nan,nan,nan,nan
158,15.800,176.0,25.0,175.3,24.7,152.0,25.0,154.0,25.3,144.0,26.0,142.7,26.7,162.0,21.0,162.0,20.3,322931.053,6256662.515,-23.003,26.096,nan,nan,nan,nan
159,15.900,176.0,25.0,176.0,25.0,154.0,24.0,153.3,25.0,146.0,25.0,143.3,26.3,162.0,21.0,162.0,20.7,322932.077,6256659.812,-21.582,26.341,nan,nan,nan,nan
160,16.000,176.0,25.0,176.0,25.0,154.0,25.0,153.3,24.7,110.0,26.0,133.3,25.7,162.0,20.0,162.0,20.7,322928.233,6256662.700,-23.557,24.326,nan,nan,nan,nan
161,16.100,176.0,25.0,176.0,25.0,156.0,25.0,154.7,24.7,66.0,14.0,107.3,21.7,162.0,19.0,162.0,20.0,322929.899,6256645.593,-16.531,20.691,nan,nan,nan,nan
162,16.200,176.0,25.0,176.0,25.0,152.0,25.0,154.0,25.0,-168.0,10.0,2.7,16.7,164.0,18.0,162.7,19.0,322952.534,6256591.213,2.928,23.942,52.133,11.626,55.083,37.449
163,16.300,176.0,26.0,176.0,25.3,156.0,27.0,154.7,25.7,142.0,26.0,13.3,16.7,162.0,19.0,162.7,18.7,322950.312,6256589.797,2.703,21.893,53.686,10.244,57.438,35.984
164,16.400,176.0,27.0,176.0,26.0,156.0,27.0,154.7,26.3,142.0,25.0,38.7,20.3,162.0,20.0,162.7,19.0,322943.226,6256602.422,-2.185,19.610,nan,nan,nan,nan
165,16.500,176.0,26.0,176.0,26.3,154.0,28.0,155.3,27.3,140.0,27.0,141.3,26.0,162.0,20.0,162.0,19.7,322931.401,6256662.179,-23.536,25.991,nan,nan,nan,nan
166,16.600,176.0,28.0,176.0,27.0,154.0,27.0,154.7,27.3,142.0,27.0,141.3,26.3,162.0,21.0,162.0,20.3,322931.172,6256662.165,-23.933,26.058,nan,nan,nan,nan
167,16.700,178.0,26.0,176.7,26.7,154.0,26.0,154.0,27.0,138.0,27.0,140.0,27.0,164.0,20.0,162.7,20.3,322931.035,6256661.681,-23.793,25.783,nan,nan,nan,nan
168,16.800,176.0,27.0,176.7,27.0,152.0,29.0,153.3,27.3,144.0,26.0,141.3,26.7,164.0,20.0,163.3,20.3,322931.594,6256660.941,-23.410,26.078,nan,nan,nan,nan
169,16.900,176.0,28.0,176.7,27.0,154.0,28.0,153.3,27.7,138.0,26.0,140.0,26.3,164.0,22.0,164.0,20.7,322930.797,6256662.534,-24.455,25.713,nan,nan,nan,nan
170,17.000,-180.0,27.0,57.3,27.3,156.0,27.0,154.0,28.0,144.0,26.0,142.0,26.0,164.0,21.0,164.0,21.0,322933.893,6256639.132,-16.752,24.291,nan,nan,nan,nan
171,17.100,178.0,27.0,58.0,27.3,154.0,26.0,154.7,27.0,140.0,26.0,140.7,26.0,166.0,21.0,164.7,21.3,322933.312,6256640.324,-17.144,23.675,nan,nan,nan,nan
172,17.200,178.0,26.0,58.7,26.7,156.0,27.0,155.3,26.7,144.0,26.0,142.7,26.0,164.0,20.0,164.7,20.7,322934.106,6256640.162,-16.478,23.988,nan,nan,nan,nan
173,17.300,178.0,27.0,178.0,26.7,156.0,27.0,155.3,26.7,144.0,26.0,142.7,26.0,164.0,20.0,164.7,20.3,322931.605,6256664.934,-24.646,25.529,nan,nan,nan,nan
174,17.400,-180.0,27.0,58.7,26.7,156.0,26.0,156.0,26.7,138.0,27.0,142.0,26.3,164.0,21.0,164.0,20.3,322934.013,6256640.237,-16.551,23.895,nan,nan,nan,nan
175,17.500,2.0,10.0,0.0,21.3,152.0,27.0,154.7,26.7,132.0,18.0,138.0,23.7,164.0,21.0,164.0,20.7,322940.101,6256635.926,-12.343,25.439,nan,nan,nan,nan
176,17.600,-180.0,29.0,-119.3,22.0,154.0,27.0,154.0,26.7,104.0,28.0,124.7,24.3,166.0,22.0,164.7,21.3,322932.341,6256640.255,-12.866,22.721,nan,nan,nan,nan
177,17.700,-180.0,28.0,-119.3,22.3,154.0,27.0,153.3,27.0,144.0,26.0,126.7,24.0,164.0,22.0,164.7,21.7,322932.779,6256640.129,-12.734,23.244,nan,nan,nan,nan
178,17.800,-180.0,28.0,-180.0,28.3,156.0,27.0,154.7,27.0,136.0,28.0,128.0,27.3,166.0,21.0,165.3,21.7,322930.112,6256659.268,-24.142,23.121,nan,nan,nan,nan
179,17.900,-180.0,28.0,-180.0,28.0,158.0,27.0,156.0,27.0,144.0,27.0,141.3,27.0,166.0,22.0,165.3,21.7,322931.938,6256664.874,-25.634,25.093,nan,nan,nan,nan
180,18.000,-178.0,28.0,-179.3,28.0,158.0,28.0,157.3,27.3,152.0,26.0,144.0,27.0,166.0,22.0,166.0,21.7,322933.056,6256665.835,-25.943,25.284,nan,nan,nan,nan
181,18.100,-178.0,28.0,-178.7,28.0,158.0,28.0,158.0,27.7,146.0,26.0,147.3,26.3,164.0,23.0,165.3,22.3,322935.379,6256661.396,-23.526,26.112,nan,nan,nan,nan
182,18.200,-180.0,27.0,-178.7,27.7,156.0,28.0,157.3,28.0,130.0,27.0,142.7,26.3,166.0,23.0,165.3,22.7,322933.637,6256662.642,-24.726,25.439,nan,nan,nan,nan
183,18.300,-180.0,27.0,-179.3,27.3,160.0,26.0,158.0,27.3,146.0,28.0,140.7,27.0,166.0,23.0,165.3,23.0,322932.143,6256666.151,-26.654,24.700,nan,nan,nan,nan
184,18.400,-180.0,29.0,-180.0,27.7,158.0,28.0,158.0,27.3,146.0,28.0,140.7,27.7,166.0,22.0,166.0,22.7,322931.370,6256668.878,-28.228,24.405,nan,nan,nan,nan
185,18.500,-180.0,27.0,-180.0,27.7,158.0,28.0,158.7,27.3,146.0,28.0,146.0,28.0,166.0,23.0,166.0,22.7,322932.886,6256669.451,-28.133,25.300,nan,nan,nan,nan
186,18.600,-178.0,28.0,-179.3,28.0,160.0,28.0,158.7,28.0,146.0,28.0,146.0,28.0,168.0,23.0,166.7,22.7,322933.479,6256668.442,-27.921,25.328,nan,nan,nan,nan
187,18.700,-178.0,29.0,-178.7,28.0,160.0,28.0,159.3,28.0,146.0,28.0,146.0,28.0,168.0,22.0,167.3,22.7,322933.676,6256669.536,-28.432,25.063,nan,nan,nan,nan
188,18.800,-176.0,30.0,-177.3,29.0,160.0,28.0,160.0,28.0,148.0,28.0,146.7,28.0,168.0,22.0,168.0,22.3,322934.453,6256669.519,-28.372,24.942,nan,nan,nan,nan
189,18.900,-176.0,30.0,-176.7,29.7,160.0,28.0,160.0,28.0,150.0,28.0,148.0,28.0,168.0,23.0,168.0,22.3,322935.281,6256667.993,-27.571,25.231,nan,nan,nan,nan
190,19.000,-176.0,29.0,-176.0,29.7,158.0,28.0,159.3,28.0,150.0,27.0,149.3,27.7,170.0,24.0,168.7,23.0,322936.094,6256666.168,-26.631,25.487,nan,nan,nan,nan
191,19.100,-176.0,29.0,-176.0,29.3,20.0,10.0,112.7,22.0,150.0,27.0,150.0,27.3,170.0,23.0,169.3,23.3,322952.408,6256602.322,7.730,30.215,41.689,23.636,46.556,35.400
192,19.200,-176.0,29.0,-176.0,29.0,160.0,28.0,112.7,22.0,146.0,28.0,148.7,27.3,170.0,22.0,170.0,23.0,322951.756,6256603.882,6.775,30.349,40.038,24.825,45.618,34.463
193,19.300,-176.0,29.0,-176.0,29.0,160.0,28.0,113.3,22.0,146.0,29.0,147.3,28.0,170.0,23.0,170.0,22.7,322951.103,6256605.373,5.960,30.443,38.502,26.068,44.813,33.636
194,19.400,-174.0,29.0,-175.3,29.0,160.0,31.0,160.0,29.0,154.0,28.0,148.7,28.3,170.0,24.0,170.0,23.0,322936.475,6256666.902,-27.482,25.198,nan,nan,nan,nan
195,19.500,-174.0,29.0,-174.7,29.0,160.0,29.0,160.0,29.3,150.0,29.0,150.0,28.7,170.0,23.0,170.0,23.3,322937.560,6256664.122,-26.203,25.590,nan,nan,nan,nan
196,19.600,-174.0,29.0,-174.0,29.0,162.0,29.0,160.7,29.7,152.0,29.0,152.0,28.7,170.0,23.0,170.0,23.3,322938.945,6256661.330,-24.654,25.972,nan,nan,nan,nan
197,19.700,-174.0,29.0,-174.0,29.0,160.0,30.0,160.7,29.3,152.0,28.0,151.3,28.7,172.0,23.0,170.7,23.0,322938.318,6256664.153,-25.982,25.587,nan,nan,nan,nan
198,19.800,-174.0,29.0,-174.0,29.0,162.0,29.0,161.3,29.3,148.0,30.0,150.7,29.0,170.0,23.0,170.7,23.0,322937.975,6256666.044,-27.101,25.326,nan,nan,nan,nan
199,19.900,-172.0,29.0,-173.3,29.0,162.0,29.0,161.3,29.3,152.0,29.0,150.7,29.0,170.0,24.0,170.7,23.3,322938.316,6256664.812,-26.530,25.376,nan,nan,nan,nan
200,20.000,-172.0,30.0,-172.7,29.3,162.0,30.0,162.0,29.3,150.0,29.0,150.0,29.3,172.0,25.0,170.7,24.0,322938.248,6256665.777,-27.412,25.141,nan,nan,nan,nan
201,20.100,-172.0,31.0,-172.0,30.0,162.0,30.0,162.0,29.7,152.0,29.0,151.3,29.0,172.0,24.0,171.3,24.3,322938.910,6256665.211,-27.261,25.295,nan,nan,nan,nan
202,20.200,-172.0,30.0,-172.0,30.3,164.0,29.0,162.7,29.7,152.0,29.0,151.3,29.0,172.0,24.0,172.0,24.3,322938.709,6256668.173,-28.926,24.943,nan,nan,nan,nan
203,20.300,-172.0,30.0,-172.0,30.3,164.0,29.0,163.3,29.3,152.0,30.0,152.0,29.3,174.0,23.0,172.7,23.7,322938.800,6256670.733,-29.978,24.639,nan,nan,nan,nan
204,20.400,-172.0,29.0,-172.0,29.7,164.0,31.0,164.0,29.7,154.0,30.0,152.7,29.7,174.0,23.0,173.3,23.3,322939.301,6256671.458,-30.289,24.582,nan,nan,nan,nan
205,20.500,-170.0,30.0,-171.3,29.7,164.0,31.0,164.0,30.3,152.0,29.0,152.7,29.7,174.0,24.0,174.0,23.3,322939.876,6256669.933,-29.731,24.652,nan,nan,nan,nan
206,20.600,-170.0,30.0,-170.7,29.7,164.0,31.0,164.0,31.0,154.0,30.0,153.3,29.7,174.0,24.0,174.0,23.7,322940.649,6256666.920,-28.412,25.040,nan,nan,nan,nan
207,20.700,-170.0,31.0,-170.0,30.3,164.0,31.0,164.0,31.0,158.0,30.0,154.7,29.7,174.0,24.0,174.0,24.0,322941.235,6256665.535,-27.774,25.277,nan,nan,nan,nan
208,20.800,-170.0,30.0,-170.0,30.3,164.0,31.0,164.0,31.0,156.0,31.0,156.0,30.3,174.0,24.0,174.0,24.0,322941.719,6256664.383,-27.211,25.497,nan,nan,nan,nan
209,20.900,-170.0,30.0,-170.0,30.3,166.0,30.0,164.7,30.7,158.0,30.0,157.3,30.3,174.0,23.0,174.0,23.7,322942.158,6256664.664,-27.030,25.531,nan,nan,nan,nan
210,21.000,-170.0,30.0,-170.0,30.0,166.0,31.0,165.3,30.7,154.0,30.0,156.0,30.3,176.0,24.0,174.7,23.7,322941.689,6256668.655,-29.249,24.994,nan,nan,nan,nan
211,21.100,-168.0,32.0,-169.3,30.7,168.0,31.0,166.7,30.7,154.0,30.0,155.3,30.0,174.0,25.0,174.7,24.0,322941.740,6256670.912,-30.656,24.653,nan,nan,nan,nan
212,21.200,-168.0,31.0,-168.7,31.0,168.0,31.0,167.3,31.0,156.0,31.0,154.7,30.3,174.0,24.0,174.7,24.3,322941.949,6256670.714,-30.983,24.555,nan,nan,nan,nan
213,21.300,-168.0,31.0,-168.0,31.3,168.0,31.0,168.0,31.0,158.0,30.0,156.0,30.3,176.0,24.0,174.7,24.3,322942.683,6256669.850,-30.453,24.735,nan,nan,nan,nan
214,21.400,-166.0,30.0,-167.3,30.7,168.0,31.0,168.0,31.0,158.0,30.0,157.3,30.3,176.0,25.0,175.3,24.3,322943.437,6256668.314,-29.375,24.869,nan,nan,nan,nan
215,21.500,-168.0,31.0,-167.3,30.7,168.0,31.0,168.0,31.0,158.0,30.0,158.0,30.0,176.0,26.0,176.0,25.0,322943.599,6256669.712,-30.273,24.770,nan,nan,nan,nan
216,21.600,-166.0,32.0,-166.7,31.0,168.0,31.0,168.0,31.0,158.0,31.0,158.0,30.3,178.0,25.0,176.7,25.3,322943.782,6256670.553,-31.020,24.562,nan,nan,nan,nan
217,21.700,-166.0,32.0,-166.7,31.7,168.0,31.0,168.0,31.0,160.0,31.0,158.7,30.7,178.0,25.0,177.3,25.3,322943.923,6256672.592,-32.383,24.380,nan,nan,nan,nan
218,21.800,-166.0,32.0,-166.0,32.0,168.0,30.0,168.0,30.7,158.0,30.0,158.7,30.7,178.0,25.0,178.0,25.0,322944.118,6256673.427,-32.653,24.080,nan,nan,nan,nan
219,21.900,-166.0,31.0,-166.0,31.7,168.0,31.0,168.0,30.7,162.0,30.0,160.0,30.3,176.0,26.0,177.3,25.3,322944.478,6256670.571,-30.907,24.601,nan,nan,nan,nan
220,22.000,-166.0,31.0,-166.0,31.3,168.0,31.0,168.0,30.7,160.0,31.0,160.0,30.3,178.0,26.0,177.3,25.7,322944.504,6256670.303,-30.808,24.629,nan,nan,nan,nan
221,22.100,-166.0,31.0,-166.0,31.0,168.0,31.0,168.0,31.0,160.0,31.0,160.7,30.7,178.0,26.0,177.3,26.0,322944.815,6256668.688,-30.135,24.870,nan,nan,nan,nan
222,22.200,-166.0,32.0,-166.0,31.3,170.0,31.0,168.7,31.0,160.0,31.0,160.0,31.0,178.0,26.0,178.0,26.0,322944.743,6256672.860,-32.724,24.365,nan,nan,nan,nan
223,22.300,-166.0,32.0,-166.0,31.7,170.0,32.0,169.3,31.3,158.0,32.0,159.3,31.3,-180.0,25.0,58.7,25.7,322957.329,6256624.127,2.806,21.758,19.406,44.586,27.613,43.650
224,22.400,-166.0,32.0,-166.0,32.0,170.0,32.0,170.0,31.7,160.0,31.0,159.3,31.3,-180.0,26.0,-60.7,25.7,322955.470,6256611.422,-1.363,25.306,nan,nan,nan,nan
225,22.500,-166.0,32.0,-166.0,32.0,170.0,32.0,170.0,32.0,160.0,31.0,159.3,31.3,-180.0,26.0,-180.0,25.7,322945.329,6256678.416,-36.585,23.565,nan,nan,nan,nan
226,22.600,-166.0,32.0,-166.0,32.0,170.0,32.0,170.0,32.0,160.0,32.0,160.0,31.3,-178.0,25.0,-179.3,25.7,322945.644,6256679.550,-37.221,23.441,nan,nan,nan,nan
227,22.700,-164.0,32.0,-165.3,32.0,170.0,32.0,170.0,32.0,160.0,31.0,160.0,31.3,-178.0,26.0,-178.7,25.7,322946.007,6256679.111,-36.969,23.283,nan,nan,nan,nan
228,22.800,-164.0,33.0,-164.7,32.3,170.0,31.0,170.0,31.7,160.0,31.0,160.0,31.3,-178.0,26.0,-178.0,25.7,322946.284,6256679.779,-37.286,22.952,nan,nan,nan,nan
229,22.900,-164.0,33.0,-164.0,32.7,170.0,32.0,170.0,31.7,160.0,32.0,160.0,31.3,-178.0,26.0,-178.0,26.0,322946.430,6256678.768,-36.917,22.998,nan,nan,nan,nan
230,23.000,-164.0,33.0,-164.0,33.0,170.0,32.0,170.0,31.7,160.0,32.0,160.0,31.7,-178.0,26.0,-178.0,26.0,322946.408,6256679.269,-37.406,22.934,nan,nan,nan,nan
231,23.100,-162.0,33.0,-163.3,33.0,172.0,32.0,170.7,32.0,160.0,33.0,160.0,32.3,-176.0,27.0,-177.3,26.3,322947.020,6256679.669,-38.170,22.732,nan,nan,nan,nan
232,23.200,-164.0,33.0,-163.3,33.0,172.0,32.0,171.3,32.0,160.0,33.0,160.0,32.7,-176.0,28.0,-176.7,27.0,322947.424,6256682.221,-40.127,22.321,nan,nan,nan,nan
233,23.300,-162.0,32.0,-162.7,32.7,172.0,32.0,172.0,32.0,162.0,32.0,160.7,32.7,-178.0,27.0,-176.7,27.3,322947.999,6256681.530,-39.721,22.462,nan,nan,nan,nan
234,23.400,-162.0,33.0,-162.7,32.7,172.0,32.0,172.0,32.0,162.0,33.0,161.3,32.7,-174.0,26.0,-176.0,27.0,322948.392,6256682.430,-40.097,22.322,nan,nan,nan,nan
235,23.500,-162.0,33.0,-162.0,32.7,172.0,32.0,172.0,32.0,162.0,33.0,162.0,32.7,-176.0,27.0,-176.0,26.7,322948.709,6256680.665,-38.845,22.540,nan,nan,nan,nan
236,23.600,-160.0,33.0,-161.3,33.0,172.0,32.0,172.0,32.0,164.0,34.0,162.7,33.3,-176.0,27.0,-175.3,26.7,322949.237,6256680.664,-39.136,22.411,nan,nan,nan,nan
237,23.700,-160.0,33.0,-160.7,33.0,172.0,32.0,172.0,32.0,164.0,34.0,163.3,33.7,-176.0,26.0,-176.0,26.7,322949.297,6256678.070,-37.611,22.850,nan,nan,nan,nan
238,23.800,-160.0,33.0,-160.0,33.0,172.0,32.0,172.0,32.0,164.0,33.0,164.0,33.7,-176.0,26.0,-176.0,26.3,322949.558,6256676.197,-36.294,23.050,nan,nan,nan,nan
239,23.900,-160.0,33.0,-160.0,33.0,172.0,32.0,172.0,32.0,164.0,33.0,164.0,33.3,-174.0,26.0,-175.3,26.0,322949.777,6256677.016,-36.566,22.827,nan,nan,nan,nan
240,24.000,-18.0,10.0,-112.7,25.3,172.0,32.0,172.0,32.0,166.0,33.0,164.7,33.0,-174.0,27.0,-174.7,26.3,322949.970,6256644.469,-16.497,24.401,nan,nan,nan,nan
241,24.100,-160.0,33.0,-112.7,25.3,174.0,32.0,172.7,32.0,168.0,33.0,166.0,33.0,-174.0,26.0,-174.0,26.3,322950.469,6256644.524,-16.516,24.333,nan,nan,nan,nan
242,24.200,-162.0,34.0,-113.3,25.7,176.0,32.0,174.0,32.0,166.0,33.0,166.7,33.0,-174.0,26.0,-174.0,26.3,322950.970,6256644.800,-16.685,24.299,nan,nan,nan,nan
243,24.300,-160.0,33.0,-160.7,33.3,176.0,33.0,175.3,32.3,166.0,34.0,166.7,33.3,-174.0,27.0,-174.0,26.3,322952.298,6256686.279,-42.527,22.172,nan,nan,nan,nan
244,24.400,-158.0,34.0,-160.0,33.7,176.0,33.0,176.0,32.7,168.0,33.0,166.7,33.3,-172.0,27.0,-173.3,26.7,322952.976,6256686.680,-43.253,21.978,nan,nan,nan,nan
245,24.500,-160.0,34.0,-159.3,33.7,176.0,32.0,176.0,32.7,168.0,34.0,167.3,33.7,-172.0,28.0,-172.7,27.3,322953.539,6256686.665,-43.704,21.890,nan,nan,nan,nan
246,24.600,-158.0,34.0,-158.7,34.0,176.0,33.0,176.0,32.7,168.0,34.0,168.0,33.7,-172.0,27.0,-172.0,27.3,322954.072,6256686.350,-43.622,21.785,nan,nan,nan,nan
247,24.700,-158.0,34.0,-158.7,34.0,176.0,33.0,176.0,32.7,168.0,34.0,168.0,34.0,-172.0,27.0,-172.0,27.3,322954.094,6256686.520,-43.848,21.753,nan,nan,nan,nan
248,24.800,-158.0,34.0,-158.0,34.0,176.0,33.0,176.0,33.0,168.0,34.0,168.0,34.0,-172.0,27.0,-172.0,27.0,322954.075,6256683.783,-42.154,22.006,nan,nan,nan,nan
249,24.900,-158.0,34.0,-158.0,34.0,176.0,34.0,176.0,33.3,172.0,33.0,169.3,33.7,-172.0,28.0,-172.0,27.3,322954.333,6256682.677,-41.639,22.431,nan,nan,nan,nan
250,25.000,-156.0,34.0,-157.3,34.0,176.0,34.0,176.0,33.7,168.0,34.0,169.3,33.7,-170.0,28.0,-171.3,27.7,322954.625,6256681.496,-41.264,22.411,nan,nan,nan,nan
251,25.100,-156.0,34.0,-156.7,34.0,176.0,34.0,176.0,34.0,172.0,33.0,170.7,33.3,-170.0,28.0,-170.7,28.0,322955.140,6256679.470,-40.194,22.667,nan,nan,nan,nan
252,25.200,-156.0,33.0,-156.0,33.7,178.0,34.0,176.7,34.0,172.0,32.0,170.7,33.0,-170.0,28.0,-170.0,28.0,322955.752,6256679.560,-40.102,22.465,nan,nan,nan,nan
253,25.300,-154.0,35.0,-155.3,34.0,178.0,34.0,177.3,34.0,172.0,33.0,172.0,32.7,-168.0,28.0,-169.3,28.0,322956.688,6256679.877,-40.307,22.404,nan,nan,nan,nan
254,25.400,-154.0,35.0,-154.7,34.3,-180.0,35.0,58.7,34.3,172.0,34.0,172.0,33.0,-170.0,30.0,-169.3,28.7,322952.393,6256606.148,11.483,28.168,38.885,28.569,44.486,36.267
255,25.500,-154.0,34.0,-154.0,34.7,-180.0,35.0,-60.7,34.7,172.0,34.0,172.0,33.7,-170.0,30.0,-169.3,29.3,322944.430,6256604.407,13.737,27.631,42.514,28.910,51.643,29.803
256,25.600,-154.0,34.0,-154.0,34.3,-180.0,35.0,-180.0,35.0,172.0,34.0,172.0,34.0,-170.0,30.0,-170.0,30.0,322957.707,6256679.484,-42.073,22.804,nan,nan,nan,nan
257,25.700,-154.0,34.0,-154.0,34.0,-180.0,35.0,-180.0,35.0,172.0,34.0,172.0,34.0,-168.0,29.0,-169.3,29.7,322958.048,6256680.188,-42.324,22.576,nan,nan,nan,nan
258,25.800,-154.0,34.0,-154.0,34.0,-178.0,35.0,-179.3,35.0,172.0,34.0,172.0,34.0,-168.0,28.0,-168.7,29.0,322958.821,6256682.157,-43.352,22.205,nan,nan,nan,nan
259,25.900,-154.0,34.0,-154.0,34.0,-178.0,35.0,-178.7,35.0,172.0,34.0,172.0,34.0,-168.0,28.0,-168.0,28.3,322959.589,6256683.885,-44.207,21.839,nan,nan,nan,nan
260,26.000,-154.0,34.0,-154.0,34.0,-178.0,35.0,-178.0,35.0,172.0,34.0,172.0,34.0,-166.0,29.0,-167.3,28.3,322960.393,6256685.761,-45.494,21.497,nan,nan,nan,nan
261,26.100,-152.0,35.0,-153.3,34.3,-178.0,35.0,-178.0,35.0,172.0,34.0,172.0,34.0,-166.0,30.0,-166.7,29.0,322960.781,6256685.826,-46.058,21.279,nan,nan,nan,nan
262,26.200,-154.0,34.0,-153.3,34.3,-176.0,35.0,-177.3,35.0,172.0,34.0,172.0,34.0,-166.0,30.0,-166.0,29.7,322961.605,6256687.685,-47.714,20.976,nan,nan,nan,nan
