Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
3.7,3700,60,24,-53.36014541692877,30.0213895708393,113.36014541692879,6.0213895708393,6.449853266415986
3.8,3800,60,24,-53.75876056673974,30.761435916684345,113.75876056673974,6.761435916684345,6.504676922912164
3.9,3900,60,24,-53.91843962419367,31.45408146581587,113.91843962419364,7.454081465815872,6.566161199304088
4.0,4000,60,24,-54.2367554612883,31.51448686618279,114.23675546128828,7.514486866182789,6.556490255022277
4.1,4100,52,24,-54.53708733543981,31.53146755383378,106.53708733543982,7.531467553833782,6.553778074056255
4.2,4200,52,24,-54.77380795475601,31.55606249373155,106.77380795475602,7.556062493731549,6.549854729125724
4.3,4300,52,24,-54.71099510894801,31.572589893621707,106.710995108948,7.572589893621707,6.547221620292892
4.4,4400,52,24,-54.520889966227756,31.537720134704653,106.52088996622774,7.537720134704653,6.552780112530245
4.5,4500,52,24,-54.588219243408616,31.535544090092134,106.58821924340862,7.535544090092134,6.5531273831827175
4.6,4600,60,24,-54.393701811706336,30.80384458390706,114.39370181170636,6.803844583907061,6.497772312662282
4.7,4700,52,24,-54.342029532357444,30.788261098433328,106.34202953235746,6.788261098433328,6.500307362162661
4.8,4800,60,24,-54.02895431937473,30.801762907708845,114.02895431937475,6.801762907708845,6.498110807895281
4.9,4900,60,24,-53.958542374790895,30.81141000073158,113.95854237479091,6.8114100007315805,6.49654249164936
5.0,5000,60,24,-53.737279352089985,30.872350058493634,113.73727935209001,6.872350058493634,6.486657253798892
5.1,5100,60,24,-53.62314799116487,30.888200493902968,113.62314799116484,6.888200493902968,6.484092244412083
5.2,5200,60,24,-53.50935042390917,30.909870979604616,113.50935042390915,6.909870979604616,6.480589483721169
